productId,code,name,value
270114030,publisher_vn,Công ty phát hành,SBOOKS
270114030,publication_date,Ngày xuất bản,2023-07-11 09:46:22
270114030,book_cover,Loại bìa,Bìa mềm
270114030,number_of_page,Số trang,548
270114030,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
270504803,publisher_vn,Công ty phát hành,Viện Quản Lý P.A.C.E
270504803,dimensions,Kích thước,15 x 23 cm
270504803,dich_gia,Dịch Giả,"Nguyễn Thúy Uyên Phương
Nguyễn Ngọc Đan Thanh
Kiều Thùy Linh"
270504803,book_cover,Loại bìa,Bìa cứng
270504803,number_of_page,Số trang,400
270504803,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
270546273,publisher_vn,Công ty phát hành,SBOOKS
270546273,publication_date,Ngày xuất bản,2023-07-22 10:41:07
270546273,number_of_page,Số trang,416
270546273,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
271270199,book_version,Phiên bản sách,Phiên bản thường
271270199,publisher_vn,Công ty phát hành,BIZBOOKS
271270199,publication_date,Ngày xuất bản,2023-04-15 00:00:00
271270199,dimensions,Kích thước,16 x 24 cm
271270199,dich_gia,Dịch Giả,Quế Chi
271270199,book_cover,Loại bìa,Bìa mềm
271270199,number_of_page,Số trang,348
271270199,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hồng Đức
271278938,book_version,Phiên bản sách,Phiên bản thường
271278938,publisher_vn,Công ty phát hành,Saigon Books
271278938,publication_date,Ngày xuất bản,2023-08-23 00:00:00
271278938,dimensions,Kích thước,15.5 cm x 23.5 cm
271278938,dich_gia,Dịch Giả,1441
271278938,number_of_page,Số trang,552
271278938,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
271379451,book_version,Phiên bản sách,Phiên bản thường
271379451,publisher_vn,Công ty phát hành,1980 Books
271379451,publication_date,Ngày xuất bản,2023-07-07 00:00:00
271379451,dimensions,Kích thước,13 x 20.5 cm
271379451,dich_gia,Dịch Giả,Vu Vũ
271379451,book_cover,Loại bìa,Bìa mềm
271379451,number_of_page,Số trang,320
271379451,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
271380890,book_version,Phiên bản sách,Phiên bản thường
271380890,publisher_vn,Công ty phát hành,Viện Quản lý PACE
271380890,publication_date,Ngày xuất bản,2023-08-17 00:00:00
271380890,dimensions,Kích thước,<p>12x20 cm</p>
271380890,book_cover,Loại bìa,Bìa cứng
271380890,number_of_page,Số trang,328
271380890,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tri Thức
271518926,publisher_vn,Công ty phát hành,Nhã Nam
271518926,publication_date,Ngày xuất bản,2023-08-24 00:00:00
271518926,dimensions,Kích thước,14 x 20.5cm
271518926,dich_gia,Dịch Giả,Nguyễn Thanh Vân
271518926,book_cover,Loại bìa,Bìa mềm
271518926,number_of_page,Số trang,333
271518926,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
272449818,publisher_vn,Công ty phát hành,Người Trẻ Việt
272449818,dimensions,Kích thước,14x20.5cm
272449818,dich_gia,Dịch Giả,Bạc Hà
272449818,book_cover,Loại bìa,Bìa mềm
272449818,number_of_page,Số trang,200
272449818,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
272608921,publisher_vn,Công ty phát hành,BIZBOOKS
272608921,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hồng Đức
273114488,publisher_vn,Công ty phát hành,1980 Books
273114488,publication_date,Ngày xuất bản,2023-10-01 00:00:00
273114488,dimensions,Kích thước,13 x 20.5 cm
273114488,dich_gia,Dịch Giả,Vũ Nhật Thành
273114488,book_cover,Loại bìa,Bìa mềm
273114488,number_of_page,Số trang,386
273114488,manufacturer,Nhà xuất bản,Nhà Xuất Bản Lao Động
273120248,publisher_vn,Công ty phát hành,Wavebooks
273120248,publication_date,Ngày xuất bản,2023-09-28 00:00:00
273120248,dimensions,Kích thước,14 x 20 cm
273120248,book_cover,Loại bìa,Bìa mềm
273120248,number_of_page,Số trang,200
273120248,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
273135675,publisher_vn,Công ty phát hành,Saigon Books
273135675,publication_date,Ngày xuất bản,2023-10-23 00:00:00
273135675,dimensions,Kích thước,15.5 x 23.5 cm
273135675,dich_gia,Dịch Giả,Lâm Đặng Cam Thảo
273135675,number_of_page,Số trang,358
273135675,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
273386450,publisher_vn,Công ty phát hành,Ecoblader
273386450,publication_date,Ngày xuất bản,2023-11-01 00:00:00
273386450,dimensions,Kích thước,14.5 x 20.5 cm
273386450,dich_gia,Dịch Giả,Thu Thủy
273386450,book_cover,Loại bìa,Bìa mềm
273386450,number_of_page,Số trang,140
273386450,manufacturer,Nhà xuất bản,Nhà Xuất Bản Kinh Tế TPHCM
273596551,bookcare_service,Bookcare,Có
273596551,publisher_vn,Công ty phát hành,Nhã Nam
273596551,publication_date,Ngày xuất bản,2023-11-27 00:00:00
273596551,dimensions,Kích thước,14x20.5cm
273596551,dich_gia,Dịch Giả,"Nguyễn Thị Gia Hoàng,Đào Thị Ngọc Mai"
273596551,book_cover,Loại bìa,Bìa mềm
273596551,number_of_page,Số trang,400
273596551,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
273691878,publisher_vn,Công ty phát hành,Nhã Nam
273691878,publication_date,Ngày xuất bản,2023-04-12 00:00:00
273691878,dimensions,Kích thước,14x20.5cm
273691878,book_cover,Loại bìa,Bìa mềm
273691878,number_of_page,Số trang,152
273691878,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
273691882,publisher_vn,Công ty phát hành,Nhã Nam
273691882,publication_date,Ngày xuất bản,2023-04-12 00:00:00
273691882,dimensions,Kích thước,14x20.5cm
273691882,dich_gia,Dịch Giả,Tâm Thủy
273691882,book_cover,Loại bìa,Bìa mềm
273691882,number_of_page,Số trang,348
273691882,manufacturer,Nhà xuất bản,Nhà Xuất Bản Văn Học
273844978,book_version,Phiên bản sách,Phiên bản thường
273844978,publisher_vn,Công ty phát hành,1980 Books
273844978,publication_date,Ngày xuất bản,2022-03-03 00:00:00
273844978,dimensions,Kích thước,"13x20,5cm"
273844978,dich_gia,Dịch Giả,Trương Tuấn
273844978,book_cover,Loại bìa,Bìa mềm
273844978,number_of_page,Số trang,328
273844978,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
273953496,bookcare_service,Bookcare,Không
273953496,publisher_vn,Công ty phát hành,Skybooks
273953496,dimensions,Kích thước,"15,7x24 cm"
273953496,book_cover,Loại bìa,Bìa mềm
273953496,number_of_page,Số trang,424
273953496,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
274120615,publisher_vn,Công ty phát hành,CÔNG TY TNHH PHÁT HÀNH S BOOKS
274120615,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
274120615,manufacturer,Nhà xuất bản,Nhà Xuất Bản Văn Học
274170471,publisher_vn,Công ty phát hành,Fahasa
274170471,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
274170471,manufacturer,Nhà xuất bản,NXB Dân Trí
274363543,bookcare_service,Bookcare,Có
274363543,publisher_vn,Công ty phát hành,Công ty Cổ phần Văn hóa và Công nghệ Tuệ Tri
274363543,publication_date,Ngày xuất bản,2024-01-01 00:00:00
274363543,dimensions,Kích thước,14.5x20.5cm
274363543,dich_gia,Dịch Giả,Lâm Đặng Cam Thảo &amp; Lê Hoàng Thạch
274363543,book_cover,Loại bìa,Bìa mềm
274363543,number_of_page,Số trang,344
274363543,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
274844704,bookcare_service,Bookcare,Có
274844704,publisher_vn,Công ty phát hành,Công ty Cổ phần Văn hóa và Công nghệ Tuệ Tri
274844704,publication_date,Ngày xuất bản,2024-02-01 00:00:00
274844704,dimensions,Kích thước,14.5x20.5cm
274844704,dich_gia,Dịch Giả,Trọng Nghĩa - Phương Hạ
274844704,book_cover,Loại bìa,Bìa mềm
274844704,number_of_page,Số trang,523
274844704,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
274845339,publisher_vn,Công ty phát hành,Alphabooks
274845339,publication_date,Ngày xuất bản,2024-04-15 00:00:00
274845339,dimensions,Kích thước,14 x 20.5 cm
274845339,dich_gia,Dịch Giả,Lê Minh Ngọc
274845339,book_cover,Loại bìa,Bìa mềm
274845339,number_of_page,Số trang,368
274845339,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
275044457,publisher_vn,Công ty phát hành,Công ty CP Sách Bizbooks
275044457,publication_date,Ngày xuất bản,2024-03-19 00:00:00
275044457,dimensions,Kích thước,14 x 20.5 cm
275044457,book_cover,Loại bìa,Bìa mềm
275044457,number_of_page,Số trang,299
275044457,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hồng Đức
275140709,bookcare_service,Bookcare,Có
275140709,publisher_vn,Công ty phát hành,R.E.A.D Books
275140709,dimensions,Kích thước,14 x 20.5 cm
275140709,dich_gia,Dịch Giả,Trịnh Thu Hằng dịch
275140709,book_cover,Loại bìa,Bìa mềm
275140709,number_of_page,Số trang,176
275140709,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
275218105,publisher_vn,Công ty phát hành,First News - Trí Việt
275218105,publication_date,Ngày xuất bản,2024-06-01 00:00:00
275218105,dimensions,Kích thước,11.5 x 16.5 cm
275218105,dich_gia,Dịch Giả,Tuệ An
275218105,book_cover,Loại bìa,Bìa mềm tay gấp
275218105,number_of_page,Số trang,368
275218105,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
275243138,book_version,Phiên bản sách,Phiên bản thường
275243138,publisher_vn,Công ty phát hành,1980 Books
275243138,publication_date,Ngày xuất bản,2019-12-01 00:00:00
275243138,dimensions,Kích thước,13 x 19 cm
275243138,dich_gia,Dịch Giả,Nguyễn Ngọc Anh
275243138,book_cover,Loại bìa,Bìa mềm
275243138,number_of_page,Số trang,204
275243138,manufacturer,Nhà xuất bản,Nhà Xuất Bản Phụ Nữ
275316345,bookcare_service,Bookcare,Có
275316345,publisher_vn,Công ty phát hành,1980 Books
275316345,publication_date,Ngày xuất bản,2024-06-01 00:00:00
275316345,dimensions,Kích thước,"13 x 20,5 cm"
275316345,dich_gia,Dịch Giả,Lê Hạnh
275316345,book_cover,Loại bìa,Bìa mềm
275316345,number_of_page,Số trang,432
275316345,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
275354843,publisher_vn,Công ty phát hành,Fahasa
275354843,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
275354843,manufacturer,Nhà xuất bản,NXB Dân Trí
275567526,publisher_vn,Công ty phát hành,NXB Trẻ
275567526,publication_date,Ngày xuất bản,2024-07-09 00:00:00
275567526,dimensions,Kích thước,13 x 20.5 cm
275567526,book_cover,Loại bìa,Bìa mềm
275567526,number_of_page,Số trang,508
275567526,manufacturer,Nhà xuất bản,NXB Trẻ
275585434,publisher_vn,Công ty phát hành,Alphabooks
275585434,publication_date,Ngày xuất bản,2019-07-01 00:00:00
275585434,dimensions,Kích thước,13 x 20.5 cm
275585434,book_cover,Loại bìa,Bìa mềm
275585434,number_of_page,Số trang,356
275585434,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thanh Niên
275676836,publisher_vn,Công ty phát hành,NXB Trẻ
275676836,publication_date,Ngày xuất bản,2024-07-26 00:00:00
275676836,dimensions,Kích thước,15.5 x 23 cm
275676836,book_cover,Loại bìa,Bìa mềm
275676836,number_of_page,Số trang,236
275676836,manufacturer,Nhà xuất bản,NXB Trẻ
275905148,bookcare_service,Bookcare,Có
275905148,publisher_vn,Công ty phát hành,1980 Books
275905148,dimensions,Kích thước,13 x 19 cm
275905148,dich_gia,Dịch Giả,Ni Nguyễn
275905148,book_cover,Loại bìa,Bìa mềm
275905148,number_of_page,Số trang,336
275905148,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thanh Niên
275948240,bookcare_service,Bookcare,Có
275948240,publisher_vn,Công ty phát hành,1980 Books
275948240,dimensions,Kích thước,13x20.5cm
275948240,dich_gia,Dịch Giả,Hoàng Thị Minh Phúc
275948240,book_cover,Loại bìa,Bìa mềm
275948240,number_of_page,Số trang,408
275948240,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
276051707,bookcare_service,Bookcare,Có
276051707,publisher_vn,Công ty phát hành,Bookland
276051707,dimensions,Kích thước,14.5x20.5 cm
276051707,dich_gia,Dịch Giả,Ngọc Hạnh
276051707,book_cover,Loại bìa,Bìa mềm
276051707,number_of_page,Số trang,288
276051707,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
276076848,publisher_vn,Công ty phát hành,1980 Books
276076848,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
276077530,bookcare_service,Bookcare,Có
276077530,publisher_vn,Công ty phát hành,Vibooks
276077530,dimensions,Kích thước,14 x 20 cm
276077530,book_cover,Loại bìa,Bìa mềm
276077530,number_of_page,Số trang,200
276077530,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
276313958,bookcare_service,Bookcare,Có
276313958,publisher_vn,Công ty phát hành,Alphabooks
276313958,dimensions,Kích thước,14.5x20.5cm
276313958,book_cover,Loại bìa,Tùy chọn phiên bản bìa cứng hoặc bìa mềm
276313958,number_of_page,Số trang,400
276313958,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hội Nhà Văn
276471716,book_version,Phiên bản sách,Phiên bản thường
276471716,publisher_vn,Công ty phát hành,Thái Hà
276471716,publication_date,Ngày xuất bản,2020-05-01 00:00:00
276471716,dimensions,Kích thước,13 x 20.5 cm
276471716,dich_gia,Dịch Giả,Phạm Hữu Lợi
276471716,book_cover,Loại bìa,Bìa mềm
276471716,number_of_page,Số trang,226
276471716,manufacturer,Nhà xuất bản,Nhà Xuất Bản Lao Động
276477770,publisher_vn,Công ty phát hành,Saigon Books
276477770,dimensions,Kích thước,14×20.5cm
276477770,book_cover,Loại bìa,Bìa mềm
276477770,number_of_page,Số trang,296
276477770,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
276477771,publisher_vn,Công ty phát hành,First News - Trí Việt
276477771,dimensions,Kích thước,16x24cm
276477771,dich_gia,Dịch Giả,Vũ Lập Nhật
276477771,book_cover,Loại bìa,Bìa mềm
276477771,number_of_page,Số trang,336
276477771,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
276641008,publisher_vn,Công ty phát hành,BIZBOOKS
276641008,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hồng Đức
276653743,bookcare_service,Bookcare,Có
276653743,publisher_vn,Công ty phát hành,Thái Hà
276653743,dimensions,Kích thước,14.5 x 20.5 cm
276653743,dich_gia,Dịch Giả,Tùng
276653743,number_of_page,Số trang,176
276653743,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
276653748,bookcare_service,Bookcare,Có
276653748,publisher_vn,Công ty phát hành,Thái Hà
276653748,dimensions,Kích thước,15.5 x 24 cm
276653748,dich_gia,Dịch Giả,Phan Quốc Dũng
276653748,number_of_page,Số trang,272
276653748,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
276883579,publisher_vn,Công ty phát hành,Công ty TNHH Sáng World
276883579,dimensions,Kích thước,<p>14x20.5cm</p>
276883579,book_cover,Loại bìa,Bìa mềm tay gấp
276883579,number_of_page,Số trang,568
276883579,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hội Nhà Văn
276912267,publisher_vn,Công ty phát hành,Bloom Books
276912267,publication_date,Ngày xuất bản,2024-03-12 00:00:00
276912267,dimensions,Kích thước,13x19 cm
276912267,book_cover,Loại bìa,Bìa mềm
276912267,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
276912279,publisher_vn,Công ty phát hành,Bookland
276912279,publication_date,Ngày xuất bản,2024-03-12 00:00:00
276912279,dimensions,Kích thước,"14,5 x 20,5 cm"
276912279,book_cover,Loại bìa,Bìa mềm
276912279,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thanh Niên
276919300,publisher_vn,Công ty phát hành,First News - Trí Việt
276919300,publication_date,Ngày xuất bản,2024-03-12 00:00:00
276919300,dimensions,Kích thước,14.5 x 20.5 cm
276919300,book_cover,Loại bìa,Bìa mềm
276919300,number_of_page,Số trang,428
276919300,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
276922095,bookcare_service,Bookcare,Có
276922095,publisher_vn,Công ty phát hành,1980 Books
276922095,publication_date,Ngày xuất bản,2024-12-31 00:00:00
276922095,dimensions,Kích thước,13 x 20.5 cm
276922095,dich_gia,Dịch Giả,Mokona
276922095,book_cover,Loại bìa,Bìa mềm
276922095,number_of_page,Số trang,439
276922095,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
276949979,publisher_vn,Công ty phát hành,Công ty Cổ phần Văn hóa và Công nghệ Tuệ Tri
276949979,publication_date,Ngày xuất bản,2024-12-31 00:00:00
276949979,dimensions,Kích thước,14.5x20.5cm
276949979,dich_gia,Dịch Giả,Lâm Đặng Cam Thảo
276949979,book_cover,Loại bìa,Bìa mềm
276949979,number_of_page,Số trang,252
276949979,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
276960030,publisher_vn,Công ty phát hành,Nhã Nam
276960030,publication_date,Ngày xuất bản,2025-03-01 00:00:00
276960030,dimensions,Kích thước,14 x 20.5 x 1.5 cm
276960030,book_cover,Loại bìa,Bìa mềm
276960030,number_of_page,Số trang,240
276960030,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
276976868,publisher_vn,Công ty phát hành,NXB Trẻ
276976868,book_cover,Loại bìa,Bìa mềm
276976868,number_of_page,Số trang,184
276976868,manufacturer,Nhà xuất bản,NXB Trẻ
276976913,publisher_vn,Công ty phát hành,NXB Trẻ
276976913,book_cover,Loại bìa,Bìa mềm
276976913,number_of_page,Số trang,292
276976913,manufacturer,Nhà xuất bản,NXB Trẻ
277138904,publisher_vn,Công ty phát hành,Saigon Books
277138904,publication_date,Ngày xuất bản,2024-03-12 00:00:00
277138904,dimensions,Kích thước,15.5 cm x 23.5 cm
277138904,dich_gia,Dịch Giả,"Nguyễn Hoài Nam, Nguyễn Tuấn Quỳnh và Lê Vũ Tuệ dịch"
277138904,book_cover,Loại bìa,Bìa mềm
277138904,number_of_page,Số trang,484
277138904,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
277312609,publisher_vn,Công ty phát hành,BERRY BOOKS
277312609,publication_date,Ngày xuất bản,2025-05-01 00:00:00
277312609,dimensions,Kích thước,"14,5x20,5 cm"
277312609,book_cover,Loại bìa,Bìa mềm
277312609,number_of_page,Số trang,464
277312609,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
277375254,publisher_vn,Công ty phát hành,Saigon Books
277375254,publication_date,Ngày xuất bản,2025-02-18 00:00:00
277375254,dimensions,Kích thước,"14 cm x 20,5 cm"
277375254,book_cover,Loại bìa,Bìa mềm
277375254,number_of_page,Số trang,400
277375254,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
277441515,bookcare_service,Bookcare,Có
277441515,publisher_vn,Công ty phát hành,Thái Hà
277441515,dimensions,Kích thước,14x20.5 cm
277441515,dich_gia,Dịch Giả,Azura
277441515,number_of_page,Số trang,332
277441515,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
277499663,publisher_vn,Công ty phát hành,1980 Books
277499663,dimensions,Kích thước,"13 x 20,5 cm"
277499663,dich_gia,Dịch Giả,Diệp Ngôn
277499663,book_cover,Loại bìa,Bìa mềm
277499663,number_of_page,Số trang,460
277499663,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
277585864,publisher_vn,Công ty phát hành,Saigon Books
277585864,publication_date,Ngày xuất bản,2025-03-20 00:00:00
277585864,dimensions,Kích thước,"14 cm x 20,5 cm"
277585864,dich_gia,Dịch Giả,Nhóm dịch 1441
277585864,book_cover,Loại bìa,Bìa mềm
277585864,number_of_page,Số trang,300
277585864,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
277728224,book_version,Phiên bản sách,Phiên bản thường
277728224,publisher_vn,Công ty phát hành,1980 Books
277728224,publication_date,Ngày xuất bản,2022-12-12 00:00:00
277728224,dimensions,Kích thước,"13x20,5cm"
277728224,dich_gia,Dịch Giả,Trần Ngọc Lâm
277728224,book_cover,Loại bìa,Bìa mềm
277728224,number_of_page,Số trang,450
277728224,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thanh Niên
30757177,publisher_vn,Công ty phát hành,Nhã Nam
30757177,publication_date,Ngày xuất bản,2024-10-01 00:00:00
30757177,dimensions,Kích thước,14 x 20.5 cm
30757177,book_cover,Loại bìa,Bìa mềm
30757177,number_of_page,Số trang,350
30757177,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
30757177,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hà Nội
31205932,publisher_vn,Công ty phát hành,Alphabooks
31205932,dimensions,Kích thước,"13 x 20,5 cm"
31205932,book_cover,Loại bìa,Bìa mềm
31205932,number_of_page,Số trang,272
31205932,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
32490132,publisher_vn,Công ty phát hành,NXB Trẻ
32490132,publication_date,Ngày xuất bản,2019-09-01 00:00:00
32490132,book_cover,Loại bìa,Bìa mềm
32490132,number_of_page,Số trang,416
32490132,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
36399672,publisher_vn,Công ty phát hành,Alphabooks
36399672,publication_date,Ngày xuất bản,2019-10-01 00:00:00
36399672,dimensions,Kích thước,16 x 24 cm
36399672,dich_gia,Dịch Giả,Lê Vũ Kỳ Nam
36399672,book_cover,Loại bìa,Bìa mềm
36399672,number_of_page,Số trang,390
36399672,manufacturer,Nhà xuất bản,Nhà Xuất Bản Công Thương
381234,book_version,Phiên bản sách,Phiên bản thường
381234,publisher_vn,Công ty phát hành,Nhân Trí Việt
381234,publication_date,Ngày xuất bản,2014-08-03 00:00:00
381234,dimensions,Kích thước,14 x 21.5 cm
381234,dich_gia,Dịch Giả,Lê Huy Lâm
381234,book_cover,Loại bìa,Bìa mềm
381234,number_of_page,Số trang,456
381234,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
40933971,publisher_vn,Công ty phát hành,NXB Trẻ
40933971,dimensions,Kích thước,15.5 x 23 cm
40933971,book_cover,Loại bìa,Bìa mềm
40933971,number_of_page,Số trang,336
40933971,manufacturer,Nhà xuất bản,NXB Trẻ
41299108,book_version,Phiên bản sách,Phiên bản thường
41299108,publisher_vn,Công ty phát hành,First News - Trí Việt
41299108,publication_date,Ngày xuất bản,2019-11-01 00:00:00
41299108,dimensions,Kích thước,14 x 20.5 cm
41299108,book_cover,Loại bìa,Bìa mềm
41299108,number_of_page,Số trang,208
41299108,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
42230121,book_version,Phiên bản sách,Phiên bản thường
42230121,publisher_vn,Công ty phát hành,First News - Trí Việt
42230121,publication_date,Ngày xuất bản,2019-11-01 00:00:00
42230121,dimensions,Kích thước,13 x 20.5 cm
42230121,book_cover,Loại bìa,Bìa mềm
42230121,number_of_page,Số trang,480
42230121,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
45663008,book_version,Phiên bản sách,Phiên bản thường
45663008,publisher_vn,Công ty phát hành,NXB Trẻ
45663008,publication_date,Ngày xuất bản,2019-12-01 00:00:00
45663008,dimensions,Kích thước,13 x 20 cm
45663008,dich_gia,Dịch Giả,Nguyễn Hoàng Yến Phương
45663008,book_cover,Loại bìa,Bìa mềm
45663008,number_of_page,Số trang,148
45663008,manufacturer,Nhà xuất bản,NXB Trẻ
48481763,publisher_vn,Công ty phát hành,Alphabooks
48481763,publication_date,Ngày xuất bản,2020-02-02 00:00:00
48481763,dimensions,Kích thước,16 x 24 cm
48481763,book_cover,Loại bìa,Bìa mềm
48481763,number_of_page,Số trang,628
48481763,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
48481763,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
49002009,publisher_vn,Công ty phát hành,SBOOKS
49002009,publication_date,Ngày xuất bản,2020-02-17 09:58:28
49002009,book_cover,Loại bìa,Bìa mềm
49002009,number_of_page,Số trang,144
49002009,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
50322710,publisher_vn,Công ty phát hành,NXB Trẻ
50322710,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
50322710,manufacturer,Nhà xuất bản,NXB Trẻ
50723822,publisher_vn,Công ty phát hành,NXB Trẻ
50723822,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
50723822,manufacturer,Nhà xuất bản,NXB Trẻ
51215567,publisher_vn,Công ty phát hành,Huy Hoàng Bookstore
51215567,publication_date,Ngày xuất bản,2020-03-23 10:52:53
51215567,dimensions,Kích thước,13.5 x 20.5 cm
51215567,book_cover,Loại bìa,Bìa mềm
51215567,number_of_page,Số trang,258
51215567,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
51215567,manufacturer,Nhà xuất bản,Nhà Xuất Bản Đại Học Kinh Tế Quốc Dân
52584834,publisher_vn,Công ty phát hành,1980 Books
52584834,publication_date,Ngày xuất bản,2020-04-04 00:00:00
52584834,dimensions,Kích thước,13 x 20 cm
52584834,dich_gia,Dịch Giả,Diệp Ngô
52584834,book_cover,Loại bìa,Bìa mềm
52584834,number_of_page,Số trang,168
52584834,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
52584834,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
52749673,publisher_vn,Công ty phát hành,Công ty luật bất động sản Hưng Vượng
52749673,edition,Phiên bản,Thường
52749673,book_cover,Loại bìa,Bìa mềm
52749673,number_of_page,Số trang,203
52749673,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
53301432,book_version,Phiên bản sách,Phiên bản thường
53301432,publisher_vn,Công ty phát hành,First News - Trí Việt
53301432,publication_date,Ngày xuất bản,2020-04-01 00:00:00
53301432,dimensions,Kích thước,14.5 x 20.5 cm
53301432,dich_gia,Dịch Giả,Cẩm Xuân
53301432,book_cover,Loại bìa,Bìa mềm
53301432,number_of_page,Số trang,312
53301432,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
55319105,publisher_vn,Công ty phát hành,NXB Trẻ
55319105,publication_date,Ngày xuất bản,2020-05-22 11:17:19
55319105,dimensions,Kích thước,15.5x23cm
55319105,book_cover,Loại bìa,Bìa mềm
55319105,number_of_page,Số trang,884
55319105,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
55319105,manufacturer,Nhà xuất bản,NXB Trẻ
57815506,book_version,Phiên bản sách,Phiên bản thường
57815506,publisher_vn,Công ty phát hành,First News - Trí Việt
57815506,publication_date,Ngày xuất bản,2020-07-01 00:00:00
57815506,dimensions,Kích thước,16 x 24 cm
57815506,dich_gia,Dịch Giả,Lê Quang Minh  - Vương Bảo Long
57815506,book_cover,Loại bìa,Bìa gập
57815506,number_of_page,Số trang,348
57815506,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
66619715,publisher_vn,Công ty phát hành,First News - Trí Việt
